Time,emr-header-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-3/used,emr-worker-4/used,emr-worker-5/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
0:30:00,9901232128.00 ,12882096128.00 ,11876950016.00 ,16598687744.00 ,18367619072.00 ,13204389888.00 ,10116833280.00 ,8699740160.00 ,9336573952.00 ,14780178432.00 ,,125764300800.00 
0:30:15,9896894464.00 ,13308452864.00 ,12104970240.00 ,16966242304.00 ,18678874112.00 ,13741596672.00 ,10758664192.00 ,9198596096.00 ,9886261248.00 ,15442792448.00 ,,129983344640.00 
0:30:30,9905115136.00 ,14751948800.00 ,19886317568.00 ,20637249536.00 ,21163057152.00 ,20256063488.00 ,20472938496.00 ,19195441152.00 ,15053488128.00 ,20879794176.00 ,,182201413632.00 
0:30:45,9892700160.00 ,17756610560.00 ,24124239872.00 ,24418516992.00 ,24901287936.00 ,24184492032.00 ,24325320704.00 ,23810736128.00 ,17250160640.00 ,24483225600.00 ,,215147290624.00 
0:31:00,10105921536.00 ,19607834624.00 ,27089588224.00 ,27143204864.00 ,27475779584.00 ,27059994624.00 ,27281874944.00 ,26960773120.00 ,19249934336.00 ,27431665664.00 ,,239406571520.00 
0:31:15,9890344960.00 ,21037875200.00 ,29715070976.00 ,29586456576.00 ,29865881600.00 ,29543682048.00 ,29974806528.00 ,29622890496.00 ,20920471552.00 ,29483630592.00 ,,259641110528.00 
0:31:30,9894031360.00 ,21575962624.00 ,31674302464.00 ,30858706944.00 ,31215431680.00 ,30677041152.00 ,33306619904.00 ,31151992832.00 ,22158499840.00 ,30315986944.00 ,,272828575744.00 
0:31:45,9886355456.00 ,21685272576.00 ,32440520704.00 ,30847430656.00 ,31455002624.00 ,30843441152.00 ,35561758720.00 ,31295348736.00 ,22135734272.00 ,30658998272.00 ,,276809863168.00 
0:32:00,9905647616.00 ,21694676992.00 ,32437858304.00 ,30867681280.00 ,31455694848.00 ,30860701696.00 ,35938861056.00 ,31299862528.00 ,22144073728.00 ,30672814080.00 ,,277277872128.00 
0:32:15,9899835392.00 ,21675347968.00 ,32449536000.00 ,30858866688.00 ,31444496384.00 ,30833344512.00 ,36003246080.00 ,31291400192.00 ,22150037504.00 ,30672162816.00 ,,277278273536.00 
0:32:30,9899958272.00 ,21695795200.00 ,32455270400.00 ,30867587072.00 ,31474954240.00 ,30852943872.00 ,36035035136.00 ,31309795328.00 ,22177411072.00 ,30707838976.00 ,,277476589568.00 
0:32:45,9912799232.00 ,21702152192.00 ,32465039360.00 ,30874767360.00 ,31493238784.00 ,30850015232.00 ,36035883008.00 ,31328960512.00 ,22152658944.00 ,30755127296.00 ,,277570641920.00 
0:33:00,9906843648.00 ,21698019328.00 ,32466382848.00 ,30881492992.00 ,31480602624.00 ,30860247040.00 ,36042371072.00 ,31323090944.00 ,22162571264.00 ,30759878656.00 ,,277581500416.00 
0:33:15,9908449280.00 ,21713321984.00 ,32475430912.00 ,30879784960.00 ,31481737216.00 ,30850351104.00 ,36039860224.00 ,31324520448.00 ,22151884800.00 ,30799454208.00 ,,277624795136.00 
0:33:30,9904934912.00 ,3246362624.00 ,3299540992.00 ,3161124864.00 ,3190743040.00 ,3181281280.00 ,3197829120.00 ,3208065024.00 ,3270443008.00 ,3248783360.00 ,,38909108224.00 
,,,,,,,,,,,,
,10105921536.00 ,21713321984.00 ,32475430912.00 ,30881492992.00 ,31493238784.00 ,30860701696.00 ,36042371072.00 ,31328960512.00 ,22177411072.00 ,30799454208.00 ,,277878304768.00 
,,,,,,,,,,,,
0:33:45,9364230144.00 ,3247759360.00 ,3297583104.00 ,3156254720.00 ,3190059008.00 ,3177308160.00 ,3195936768.00 ,3207630848.00 ,3250167808.00 ,3248762880.00 ,,38335692800.00 
0:34:00,9364733952.00 ,3250356224.00 ,3299057664.00 ,3153956864.00 ,3190349824.00 ,3177529344.00 ,3197341696.00 ,3206643712.00 ,3251019776.00 ,3248025600.00 ,,38339014656.00 
0:34:15,9385168896.00 ,3250102272.00 ,3298820096.00 ,3157020672.00 ,3189645312.00 ,3176914944.00 ,3195785216.00 ,3207352320.00 ,3250020352.00 ,3248664576.00 ,,38359494656.00 
0:34:30,9376759808.00 ,3244163072.00 ,3299516416.00 ,3163058176.00 ,3190697984.00 ,3183259648.00 ,3193327616.00 ,3205451776.00 ,3265789952.00 ,3248476160.00 ,,38370500608.00 
0:34:45,9370750976.00 ,3246731264.00 ,3296534528.00 ,3161665536.00 ,3189084160.00 ,3192995840.00 ,3195379712.00 ,3204546560.00 ,3248521216.00 ,3251773440.00 ,,38357983232.00 
0:35:00,9371164672.00 ,3249410048.00 ,3296747520.00 ,3159138304.00 ,3184140288.00 ,3184459776.00 ,3209150464.00 ,3205615616.00 ,3249516544.00 ,3246432256.00 ,,38355775488.00 
0:35:15,9383899136.00 ,3247607808.00 ,3298336768.00 ,3160100864.00 ,3185999872.00 ,3194007552.00 ,3195023360.00 ,3209555968.00 ,3256807424.00 ,3248345088.00 ,,38379683840.00 
0:35:30,9375997952.00 ,3244986368.00 ,3298414592.00 ,3157463040.00 ,3196919808.00 ,3192348672.00 ,3198087168.00 ,3221327872.00 ,3264450560.00 ,3246153728.00 ,,38396149760.00 
0:35:45,9373769728.00 ,3248885760.00 ,3296088064.00 ,3158155264.00 ,3190472704.00 ,3186925568.00 ,3201282048.00 ,3203522560.00 ,3250425856.00 ,3239141376.00 ,,38348668928.00 
0:36:00,9391251456.00 ,3246424064.00 ,3295596544.00 ,3160281088.00 ,3189792768.00 ,3193307136.00 ,3200278528.00 ,3203424256.00 ,3251236864.00 ,3239559168.00 ,,38371151872.00 
0:36:15,9368510464.00 ,3243532288.00 ,3293745152.00 ,3157819392.00 ,3190685696.00 ,3194052608.00 ,3201572864.00 ,3205959680.00 ,3251351552.00 ,3240988672.00 ,,38348218368.00 
0:36:30,9365450752.00 ,3236782080.00 ,3299577856.00 ,3154300928.00 ,3189207040.00 ,3192766464.00 ,3200917504.00 ,3203702784.00 ,3267215360.00 ,3243044864.00 ,,38352965632.00 
0:36:45,9365061632.00 ,3241046016.00 ,3298422784.00 ,3155111936.00 ,3190091776.00 ,3191296000.00 ,3199922176.00 ,3204308992.00 ,3251970048.00 ,3238924288.00 ,,38336155648.00 
0:37:00,9375817728.00 ,3251740672.00 ,3299352576.00 ,3154374656.00 ,3191066624.00 ,3192135680.00 ,3201429504.00 ,3203022848.00 ,3247857664.00 ,3245682688.00 ,,38362480640.00 
0:37:15,9365590016.00 ,3240173568.00 ,3297497088.00 ,3163017216.00 ,3188600832.00 ,3195699200.00 ,3197853696.00 ,3205427200.00 ,3247325184.00 ,3241848832.00 ,,38343032832.00 
0:37:30,9372794880.00 ,3239739392.00 ,3296980992.00 ,3156393984.00 ,3189755904.00 ,3193384960.00 ,3198717952.00 ,3202543616.00 ,3258011648.00 ,3240681472.00 ,,38349004800.00 
0:37:45,9580707840.00 ,3241525248.00 ,3294900224.00 ,3154464768.00 ,3196088320.00 ,3193982976.00 ,3206230016.00 ,3207954432.00 ,3252781056.00 ,3240116224.00 ,,38568751104.00 
0:38:00,9365880832.00 ,3243917312.00 ,3299627008.00 ,3155103744.00 ,3187793920.00 ,3192086528.00 ,3203809280.00 ,3208065024.00 ,3256123392.00 ,3242409984.00 ,,38354817024.00 
0:38:15,9574981632.00 ,3252334592.00 ,3314405376.00 ,3154415616.00 ,3188916224.00 ,3193937920.00 ,3204907008.00 ,3218812928.00 ,3254394880.00 ,3240517632.00 ,,38597623808.00 
0:38:30,9369600000.00 ,3248775168.00 ,3299557376.00 ,3153793024.00 ,3189821440.00 ,3199946752.00 ,3206729728.00 ,3213697024.00 ,3267530752.00 ,3242225664.00 ,,38391676928.00 
0:38:45,9367830528.00 ,3250843648.00 ,3296886784.00 ,3160711168.00 ,3185745920.00 ,3200794624.00 ,3206758400.00 ,3215724544.00 ,3255173120.00 ,3241680896.00 ,,38382149632.00 
0:39:00,9366036480.00 ,3252305920.00 ,3299221504.00 ,3157233664.00 ,3188764672.00 ,3199266816.00 ,3202555904.00 ,3214794752.00 ,3253932032.00 ,3239059456.00 ,,38373171200.00 
0:39:15,9354035200.00 ,3258163200.00 ,3300544512.00 ,3158310912.00 ,3188559872.00 ,3200200704.00 ,3212935168.00 ,3214716928.00 ,3252301824.00 ,3243069440.00 ,,38382837760.00 
0:39:30,9354162176.00 ,3247894528.00 ,3298603008.00 ,3157495808.00 ,3186491392.00 ,3199856640.00 ,3204100096.00 ,3215282176.00 ,3267231744.00 ,3243118592.00 ,,38374236160.00 
0:39:45,9364873216.00 ,3252318208.00 ,3298553856.00 ,3159740416.00 ,3186917376.00 ,3199856640.00 ,3205222400.00 ,3210932224.00 ,3252559872.00 ,3250475008.00 ,,38381449216.00 
0:40:00,9361993728.00 ,3251040256.00 ,3296882688.00 ,3154178048.00 ,3187884032.00 ,3199811584.00 ,3204030464.00 ,3213369344.00 ,3257757696.00 ,3240570880.00 ,,38367518720.00 
0:40:15,9361276928.00 ,3253469184.00 ,3299278848.00 ,3158355968.00 ,3186102272.00 ,3198398464.00 ,3202609152.00 ,3214127104.00 ,3256889344.00 ,3249127424.00 ,,38379634688.00 
0:40:30,9366745088.00 ,3245551616.00 ,3297136640.00 ,3158728704.00 ,3189379072.00 ,3198918656.00 ,3202461696.00 ,3219959808.00 ,3276259328.00 ,3249868800.00 ,,38405009408.00 
0:40:45,9589530624.00 ,3248119808.00 ,3299426304.00 ,3157889024.00 ,3188928512.00 ,3197898752.00 ,3203637248.00 ,3211132928.00 ,3270557696.00 ,3245764608.00 ,,38612885504.00 
0:41:00,9377296384.00 ,3248656384.00 ,3299713024.00 ,3156172800.00 ,3190157312.00 ,3198447616.00 ,3199729664.00 ,3214045184.00 ,3260874752.00 ,3249557504.00 ,,38394650624.00 
0:41:15,9376518144.00 ,3251818496.00 ,3463987200.00 ,3617964032.00 ,3323490304.00 ,3360522240.00 ,3677757440.00 ,3219361792.00 ,3978645504.00 ,3711971328.00 ,,40982036480.00 
0:41:30,9907953664.00 ,21485666304.00 ,21722374144.00 ,21574721536.00 ,16993714176.00 ,21567627264.00 ,17717719040.00 ,20243214336.00 ,21476605952.00 ,17879257088.00 ,,190568853504.00 
0:41:45,9889366016.00 ,26608152576.00 ,24752181248.00 ,24856903680.00 ,19471753216.00 ,24805838848.00 ,20712407040.00 ,22059847680.00 ,23501201408.00 ,19489976320.00 ,,216147628032.00 
0:42:00,9894387712.00 ,26631983104.00 ,24809385984.00 ,24945418240.00 ,19516612608.00 ,24944287744.00 ,20822253568.00 ,22462689280.00 ,23460007936.00 ,19488915456.00 ,,216975941632.00 
0:42:15,9885708288.00 ,26625064960.00 ,24818786304.00 ,25073688576.00 ,19597213696.00 ,25025998848.00 ,20842233856.00 ,22510153728.00 ,23483301888.00 ,19490050048.00 ,,217352200192.00 
0:42:30,9888182272.00 ,27919388672.00 ,29454450688.00 ,27459719168.00 ,20803526656.00 ,27606302720.00 ,22209691648.00 ,24947499008.00 ,26355974144.00 ,20257480704.00 ,,236902215680.00 
0:42:45,9888251904.00 ,32515072000.00 ,35513212928.00 ,32721010688.00 ,24863207424.00 ,32842334208.00 ,25580888064.00 ,30895132672.00 ,33060347904.00 ,24479981568.00 ,,282359439360.00 
0:43:00,9896570880.00 ,38105878528.00 ,40619597824.00 ,38392209408.00 ,28960194560.00 ,38859091968.00 ,29902815232.00 ,36807897088.00 ,38732582912.00 ,28936110080.00 ,,329212948480.00 
0:43:15,9900290048.00 ,42543861760.00 ,45059620864.00 ,43356495872.00 ,32743964672.00 ,43306545152.00 ,33317072896.00 ,41758941184.00 ,43469565952.00 ,32327684096.00 ,,367784042496.00 
0:43:30,9897652224.00 ,47361695744.00 ,49644027904.00 ,48058519552.00 ,36195119104.00 ,48060940288.00 ,36870336512.00 ,46307463168.00 ,48192016384.00 ,35824738304.00 ,,406412509184.00 
0:43:45,9895526400.00 ,52342845440.00 ,54870745088.00 ,52624486400.00 ,40208273408.00 ,53210599424.00 ,40580534272.00 ,51678142464.00 ,53059936256.00 ,39596171264.00 ,,448067260416.00 
0:44:00,10108911616.00 ,57197223936.00 ,43790172160.00 ,57426378752.00 ,44203966464.00 ,57819123712.00 ,44112818176.00 ,56083849216.00 ,57918238720.00 ,43403730944.00 ,,472064413696.00 
0:44:15,9885917184.00 ,57437032448.00 ,43791491072.00 ,57422548992.00 ,44202717184.00 ,57827278848.00 ,44113559552.00 ,56095752192.00 ,57925664768.00 ,43401895936.00 ,,472103858176.00 
0:44:30,9886486528.00 ,57432068096.00 ,43798532096.00 ,57434808320.00 ,44199047168.00 ,57826455552.00 ,44111110144.00 ,56089911296.00 ,57948143616.00 ,43397599232.00 ,,472124162048.00 
0:44:45,9944174592.00 ,3041980416.00 ,2974011392.00 ,2856763392.00 ,3165622272.00 ,2942943232.00 ,3163873280.00 ,2914148352.00 ,2976329728.00 ,3232256000.00 ,,37212102656.00 
0:45:00,9394360320.00 ,3034902528.00 ,2980642816.00 ,2855661568.00 ,3164209152.00 ,2944200704.00 ,3160702976.00 ,2912526336.00 ,2977337344.00 ,3219181568.00 ,,36643725312.00 
0:45:15,9376940032.00 ,3035832320.00 ,2980712448.00 ,2853867520.00 ,3163131904.00 ,2942046208.00 ,3164614656.00 ,2914443264.00 ,2973945856.00 ,3221000192.00 ,,36626534400.00 
0:45:30,9377472512.00 ,3031535616.00 ,2990669824.00 ,2852175872.00 ,3162849280.00 ,2951479296.00 ,3164278784.00 ,2921713664.00 ,2984783872.00 ,3221078016.00 ,,36658036736.00 
0:45:45,9371643904.00 ,3038101504.00 ,2984243200.00 ,2850238464.00 ,3156385792.00 ,2947973120.00 ,3161108480.00 ,2917572608.00 ,2973007872.00 ,3224162304.00 ,,36624437248.00 
0:46:00,9383645184.00 ,3037507584.00 ,2984263680.00 ,2849718272.00 ,3161001984.00 ,2947723264.00 ,3160395776.00 ,2918211584.00 ,2963484672.00 ,3226296320.00 ,,36632248320.00 
0:46:15,9386172416.00 ,3039240192.00 ,2985390080.00 ,2850811904.00 ,3159150592.00 ,2949640192.00 ,3161214976.00 ,2919374848.00 ,2964975616.00 ,3224104960.00 ,,36640075776.00 
0:46:30,9391878144.00 ,3034210304.00 ,2984091648.00 ,2850312192.00 ,3159285760.00 ,2947571712.00 ,3161366528.00 ,2917208064.00 ,3217088512.00 ,3225989120.00 ,,36889001984.00 
0:46:45,9914634240.00 ,15999225856.00 ,8575041536.00 ,12540153856.00 ,8800137216.00 ,13841666048.00 ,9916936192.00 ,16648650752.00 ,9454493696.00 ,21761585152.00 ,,127452524544.00 
0:47:00,9919893504.00 ,16837918720.00 ,8920891392.00 ,12788998144.00 ,9198813184.00 ,14726041600.00 ,10374029312.00 ,19696111616.00 ,9822834688.00 ,21911441408.00 ,,134196973568.00 
0:47:15,10110631936.00 ,17086480384.00 ,9374957568.00 ,13208305664.00 ,9615249408.00 ,15426945024.00 ,10984439808.00 ,20150833152.00 ,10312499200.00 ,22326923264.00 ,,138597265408.00 
0:47:30,9891983360.00 ,18639060992.00 ,20540674048.00 ,18524151808.00 ,20866158592.00 ,23186243584.00 ,23814787072.00 ,24122732544.00 ,18415583232.00 ,24604835840.00 ,,202606211072.00 
0:47:45,9891213312.00 ,22193352704.00 ,26638962688.00 ,21161771008.00 ,26654105600.00 ,26840506368.00 ,27596689408.00 ,27505205248.00 ,21272014848.00 ,27453763584.00 ,,237207584768.00 
0:48:00,9888428032.00 ,26009092096.00 ,32360558592.00 ,25134129152.00 ,32386899968.00 ,32711913472.00 ,32733253632.00 ,33101438976.00 ,25466572800.00 ,33171050496.00 ,,282963337216.00 
0:48:15,9895698432.00 ,29817667584.00 ,37492465664.00 ,29026119680.00 ,37755334656.00 ,37806903296.00 ,37913939968.00 ,38134902784.00 ,29329162240.00 ,38257876992.00 ,,325430071296.00 
0:48:30,9886867456.00 ,33094328320.00 ,41694208000.00 ,32072630272.00 ,41849516032.00 ,42082476032.00 ,42046451712.00 ,42321965056.00 ,32441561088.00 ,42405613568.00 ,,359895617536.00 
0:48:45,9889243136.00 ,36868141056.00 ,46850605056.00 ,36023664640.00 ,46576885760.00 ,47041957888.00 ,47701233664.00 ,47496331264.00 ,36219727872.00 ,47568089088.00 ,,402235879424.00 
0:49:00,9910030336.00 ,40716300288.00 ,51644305408.00 ,39853596672.00 ,52042665984.00 ,52181422080.00 ,52142403584.00 ,52388212736.00 ,40050130944.00 ,52622729216.00 ,,443551797248.00 
0:49:15,9896574976.00 ,44270292992.00 ,56330072064.00 ,43290148864.00 ,56358105088.00 ,56546304000.00 ,56590856192.00 ,57100165120.00 ,43551956992.00 ,57082396672.00 ,,481016872960.00 
0:49:30,9904148480.00 ,47698989056.00 ,61043965952.00 ,46765613056.00 ,60915052544.00 ,61284610048.00 ,61165998080.00 ,61472149504.00 ,47123394560.00 ,61422751744.00 ,,518796673024.00 
0:49:45,9895014400.00 ,48700203008.00 ,62166048768.00 ,17621774336.00 ,61857640448.00 ,47141634048.00 ,46908821504.00 ,32447844352.00 ,32713875456.00 ,62384578560.00 ,,421837434880.00 
0:50:00,9894600704.00 ,48693592064.00 ,62182334464.00 ,17637048320.00 ,61857161216.00 ,47139282944.00 ,46907232256.00 ,32446144512.00 ,32710234112.00 ,62382460928.00 ,,421850091520.00 
0:50:15,9482985472.00 ,3012755456.00 ,2774904832.00 ,2851885056.00 ,2658144256.00 ,2663055360.00 ,2708406272.00 ,2612563968.00 ,2934620160.00 ,2732322816.00 ,,34431643648.00 
0:50:30,9589948416.00 ,2997354496.00 ,2777468928.00 ,2848886784.00 ,2664050688.00 ,2657345536.00 ,2707275776.00 ,2614976512.00 ,2949750784.00 ,2731683840.00 ,,34538741760.00 
0:50:45,9374638080.00 ,2995859456.00 ,2775445504.00 ,2851024896.00 ,2655961088.00 ,2654986240.00 ,2709008384.00 ,2611740672.00 ,2931195904.00 ,2731659264.00 ,,34291519488.00 
0:51:00,9363558400.00 ,2997575680.00 ,2773278720.00 ,2850377728.00 ,2654572544.00 ,2655453184.00 ,2707402752.00 ,2611658752.00 ,2930601984.00 ,2734166016.00 ,,34278645760.00 
0:51:15,9367330816.00 ,2996445184.00 ,2776764416.00 ,2849660928.00 ,2656063488.00 ,2654679040.00 ,2708922368.00 ,2611404800.00 ,2936954880.00 ,2732118016.00 ,,34290343936.00 
0:51:30,9369534464.00 ,2995392512.00 ,2778230784.00 ,3008442368.00 ,2890518528.00 ,2655645696.00 ,2868764672.00 ,2611826688.00 ,3091783680.00 ,2873999360.00 ,,35144138752.00 
0:51:45,9898172416.00 ,12130844672.00 ,4545032192.00 ,8122519552.00 ,4678893568.00 ,8057401344.00 ,11680309248.00 ,8062771200.00 ,8418942976.00 ,8051085312.00 ,,83645972480.00 
0:52:00,9897304064.00 ,13364334592.00 ,4851793920.00 ,9108303872.00 ,4950208512.00 ,8262807552.00 ,13770186752.00 ,9349664768.00 ,9658363904.00 ,8298188800.00 ,,91511156736.00 
0:52:15,9904934912.00 ,13548621824.00 ,5044903936.00 ,9216983040.00 ,5150846976.00 ,8411021312.00 ,13939908608.00 ,9571700736.00 ,9901219840.00 ,8401469440.00 ,,93091610624.00 
0:52:30,9895530496.00 ,17169420288.00 ,13939625984.00 ,14928642048.00 ,13340295168.00 ,14968717312.00 ,16908795904.00 ,14279557120.00 ,18232598528.00 ,16791932928.00 ,,150455115776.00 
0:52:45,9879375872.00 ,25232474112.00 ,24652046336.00 ,19521806336.00 ,24838754304.00 ,24630775808.00 ,20023181312.00 ,24612339712.00 ,25378324480.00 ,24696102912.00 ,,223465181184.00 
0:53:00,9877716992.00 ,29743267840.00 ,29803008000.00 ,23041552384.00 ,30015782912.00 ,29832081408.00 ,23018811392.00 ,29368061952.00 ,30504886272.00 ,30499606528.00 ,,265704775680.00 
0:53:15,9883136000.00 ,35211616256.00 ,35215605760.00 ,27149639680.00 ,35392909312.00 ,35009691648.00 ,27242409984.00 ,34545266688.00 ,35478077440.00 ,35306426368.00 ,,310434779136.00 
0:53:30,9893539840.00 ,39617441792.00 ,39527653376.00 ,30617837568.00 ,39495983104.00 ,39512752128.00 ,30670188544.00 ,39133859840.00 ,40210657280.00 ,40000983040.00 ,,348680896512.00 
0:53:45,10105794560.00 ,44373798912.00 ,44405108736.00 ,34374766592.00 ,44315402240.00 ,44195155968.00 ,34269499392.00 ,43871469568.00 ,45171294208.00 ,44944826368.00 ,,390027116544.00 
0:54:00,9896206336.00 ,49539932160.00 ,49377722368.00 ,37605150720.00 ,49529933824.00 ,49220071424.00 ,37872955392.00 ,49023074304.00 ,49689755648.00 ,49563095040.00 ,,431317897216.00 
0:54:15,9896493056.00 ,53665402880.00 ,53885108224.00 ,40974655488.00 ,54037331968.00 ,53722361856.00 ,40822657024.00 ,52958535680.00 ,53983584256.00 ,53861855232.00 ,,467807985664.00 
0:54:30,9902624768.00 ,57726705664.00 ,57648672768.00 ,43973296128.00 ,57826770944.00 ,57459412992.00 ,44226953216.00 ,57216987136.00 ,58207453184.00 ,57865994240.00 ,,502054871040.00 
0:54:45,9902280704.00 ,61971898368.00 ,62362902528.00 ,47447855104.00 ,62742880256.00 ,62376685568.00 ,47223775232.00 ,61610450944.00 ,62318411776.00 ,62487408640.00 ,,540444549120.00 
0:55:00,9898319872.00 ,32572616704.00 ,2667761664.00 ,17692389376.00 ,2787614720.00 ,17491017728.00 ,32618766336.00 ,17484726272.00 ,17622208512.00 ,2589937664.00 ,,153425358848.00 
0:55:15,9887911936.00 ,2663972864.00 ,2657013760.00 ,2834587648.00 ,2522705920.00 ,2473193472.00 ,2713747456.00 ,2571186176.00 ,2612641792.00 ,2596163584.00 ,,33533124608.00 
0:55:30,9391636480.00 ,2655215616.00 ,2650296320.00 ,2824425472.00 ,2515832832.00 ,2475343872.00 ,2706677760.00 ,2564808704.00 ,2620825600.00 ,2587639808.00 ,,32992702464.00 
0:55:45,9369923584.00 ,2651787264.00 ,2645598208.00 ,2824216576.00 ,2513747968.00 ,2484977664.00 ,2710810624.00 ,2568310784.00 ,2612654080.00 ,2586963968.00 ,,32968990720.00 
0:56:00,9383141376.00 ,2651107328.00 ,2644361216.00 ,2820304896.00 ,2512461824.00 ,2472861696.00 ,2706989056.00 ,2568425472.00 ,2612326400.00 ,2585182208.00 ,,32957161472.00 
0:56:15,9362313216.00 ,2658746368.00 ,2646417408.00 ,2822815744.00 ,2511998976.00 ,2471550976.00 ,2708406272.00 ,2565386240.00 ,2614956032.00 ,2586193920.00 ,,32948785152.00 
0:56:30,9367416832.00 ,2653339648.00 ,2643451904.00 ,2820726784.00 ,2510528512.00 ,2469351424.00 ,2707894272.00 ,2566893568.00 ,2627710976.00 ,2595307520.00 ,,32962621440.00 
0:56:45,9897099264.00 ,9451298816.00 ,14423715840.00 ,17409056768.00 ,10625593344.00 ,13260054528.00 ,14231437312.00 ,7789215744.00 ,17027362816.00 ,16933830656.00 ,,131048665088.00 
0:57:00,10108825600.00 ,18110717952.00 ,23577759744.00 ,24295845888.00 ,18083061760.00 ,22282416128.00 ,19533799424.00 ,23196459008.00 ,24941883392.00 ,23707262976.00 ,,207838031872.00 
0:57:15,9893736448.00 ,18973200384.00 ,24136085504.00 ,25451487232.00 ,19008786432.00 ,23109963776.00 ,20411973632.00 ,23762759680.00 ,26167685120.00 ,24647598080.00 ,,215563276288.00 
0:57:30,9893253120.00 ,19402928128.00 ,24473784320.00 ,25685540864.00 ,18992279552.00 ,23877521408.00 ,20703461376.00 ,24110501888.00 ,26605772800.00 ,24663052288.00 ,,218408095744.00 
0:57:45,9885118464.00 ,21612843008.00 ,26838831104.00 ,28696338432.00 ,21303922688.00 ,26313723904.00 ,23144460288.00 ,26980335616.00 ,28498948096.00 ,28237463552.00 ,,241511985152.00 
0:58:00,9903013888.00 ,23549751296.00 ,31411064832.00 ,32090054656.00 ,24340361216.00 ,31256801280.00 ,24496046080.00 ,30147756032.00 ,32842235904.00 ,31964508160.00 ,,272001593344.00 
0:58:15,9889079296.00 ,27862970368.00 ,36679348224.00 ,36794589184.00 ,27805503488.00 ,36203716608.00 ,28735483904.00 ,35683057664.00 ,37339062272.00 ,36957208576.00 ,,313950019584.00 
0:58:30,9891188736.00 ,32340672512.00 ,42142044160.00 ,42786312192.00 ,32348930048.00 ,42101157888.00 ,32935510016.00 ,41513308160.00 ,42968698880.00 ,42143256576.00 ,,361171079168.00 
0:58:45,9886916608.00 ,36061884416.00 ,47276044288.00 ,47751413760.00 ,35970215936.00 ,46792986624.00 ,36519776256.00 ,46429478912.00 ,48330018816.00 ,47517065216.00 ,,402535800832.00 
0:59:00,9891876864.00 ,39455739904.00 ,52071862272.00 ,52458684416.00 ,39471411200.00 ,51757641728.00 ,40135163904.00 ,51385700352.00 ,52596174848.00 ,52229144576.00 ,,441453400064.00 
0:59:15,9889267712.00 ,42403979264.00 ,56055398400.00 ,56236347392.00 ,42457964544.00 ,55521431552.00 ,42958766080.00 ,55467429888.00 ,57120624640.00 ,56166608896.00 ,,474277818368.00 
0:59:30,9888075776.00 ,45897650176.00 ,60933632000.00 ,60960563200.00 ,45827424256.00 ,60337721344.00 ,46775320576.00 ,59854675968.00 ,61323788288.00 ,61060722688.00 ,,512859574272.00 
0:59:45,9896546304.00 ,17231179776.00 ,39801245696.00 ,47280529408.00 ,17294184448.00 ,31937495040.00 ,2680655872.00 ,61889347584.00 ,32525213696.00 ,32389607424.00 ,,292926005248.00 
