Time,emr-header-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-3/used,emr-worker-4/used,emr-worker-5/used,emr-worker-6/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
1:00:00,9904373760.00 ,17231097856.00 ,32234434560.00 ,47280807936.00 ,17299337216.00 ,31937105920.00 ,2682003456.00 ,61894447104.00 ,32532635648.00 ,32386564096.00 ,,285382807552.00 
1:00:15,10128429056.00 ,2650218496.00 ,2640232448.00 ,2615246848.00 ,2504630272.00 ,2467442688.00 ,2680864768.00 ,2763001856.00 ,2601480192.00 ,2588504064.00 ,,33640050688.00 
1:00:30,9392357376.00 ,2642956288.00 ,2646114304.00 ,2612436992.00 ,2503811072.00 ,2464718848.00 ,2686922752.00 ,2556145664.00 ,2619383808.00 ,2584231936.00 ,,32709079040.00 
1:00:45,9375928320.00 ,2653409280.00 ,2642268160.00 ,2611793920.00 ,2501644288.00 ,2475106304.00 ,2694991872.00 ,2551762944.00 ,2596552704.00 ,2581508096.00 ,,32684965888.00 
1:01:00,9366183936.00 ,2654273536.00 ,2641559552.00 ,2612736000.00 ,2496237568.00 ,2462257152.00 ,2691067904.00 ,2552475648.00 ,2598621184.00 ,2584666112.00 ,,32660078592.00 
1:01:15,9371885568.00 ,2656649216.00 ,2642497536.00 ,2613723136.00 ,2495418368.00 ,2465177600.00 ,2693193728.00 ,2551312384.00 ,2614267904.00 ,2585206784.00 ,,32689332224.00 
1:01:30,9372880896.00 ,2651885568.00 ,2640216064.00 ,2613932032.00 ,2494177280.00 ,2461605888.00 ,2695696384.00 ,2551181312.00 ,2620841984.00 ,2599395328.00 ,,32701812736.00 
1:01:45,9370976256.00 ,2655928320.00 ,2641498112.00 ,2611785728.00 ,2494226432.00 ,2457526272.00 ,2693525504.00 ,2547642368.00 ,2602233856.00 ,2578628608.00 ,,32653971456.00 
1:02:00,9386094592.00 ,2655555584.00 ,2642755584.00 ,2613096448.00 ,2493743104.00 ,2456760320.00 ,2693066752.00 ,2546987008.00 ,2605404160.00 ,2578366464.00 ,,32671830016.00 
1:02:15,9378693120.00 ,2657976320.00 ,2645360640.00 ,2617520128.00 ,2495037440.00 ,2458935296.00 ,2694475776.00 ,2557952000.00 ,2604396544.00 ,2584911872.00 ,,32695259136.00 
1:02:30,9921884160.00 ,6933737472.00 ,7070732288.00 ,6997422080.00 ,10732773376.00 ,6440583168.00 ,4267114496.00 ,7268835328.00 ,10405158912.00 ,7175819264.00 ,,77214060544.00 
1:02:45,9930309632.00 ,9374863360.00 ,8404156416.00 ,7449743360.00 ,13929721856.00 ,8079155200.00 ,4768489472.00 ,13577859072.00 ,11758460928.00 ,8800436224.00 ,,96073195520.00 
1:03:00,9929252864.00 ,9651089408.00 ,8645652480.00 ,7597236224.00 ,14224474112.00 ,8301826048.00 ,5049356288.00 ,13783699456.00 ,11947343872.00 ,9029275648.00 ,,98159206400.00 
1:03:15,9913966592.00 ,9794842624.00 ,8966029312.00 ,7870914560.00 ,14408851456.00 ,8527917056.00 ,5519978496.00 ,13900967936.00 ,12182315008.00 ,9282207744.00 ,,100367990784.00 
1:03:30,9986162688.00 ,2654339072.00 ,2627862528.00 ,2618744832.00 ,2504134656.00 ,2493423616.00 ,2703499264.00 ,2554253312.00 ,2619445248.00 ,2568605696.00 ,,33330470912.00 
1:03:45,9367887872.00 ,2654617600.00 ,2620620800.00 ,2620272640.00 ,2500907008.00 ,2477281280.00 ,2699681792.00 ,2551189504.00 ,2588246016.00 ,2573819904.00 ,,32654524416.00 
1:04:00,9371885568.00 ,2659909632.00 ,2621952000.00 ,2634199040.00 ,2499096576.00 ,2477047808.00 ,2698440704.00 ,2550415360.00 ,2588442624.00 ,2573877248.00 ,,32675266560.00 
1:04:15,9371770880.00 ,2660814848.00 ,2623729664.00 ,2621132800.00 ,2499854336.00 ,2475847680.00 ,2699911168.00 ,2550280192.00 ,2588479488.00 ,2573668352.00 ,,32665489408.00 
1:04:30,9391222784.00 ,2657030144.00 ,2625798144.00 ,2620891136.00 ,2499178496.00 ,2475945984.00 ,2710790144.00 ,2549538816.00 ,2608414720.00 ,2569691136.00 ,,32708501504.00 
1:04:45,9376583680.00 ,2660859904.00 ,2619879424.00 ,2619396096.00 ,2497183744.00 ,2479935488.00 ,2697412608.00 ,2546302976.00 ,2585579520.00 ,2570076160.00 ,,32653209600.00 
1:05:00,9379803136.00 ,2660691968.00 ,2618875904.00 ,2623102976.00 ,2502369280.00 ,2481414144.00 ,2696134656.00 ,2550112256.00 ,2586390528.00 ,2571776000.00 ,,32670670848.00 
1:05:15,9398530048.00 ,2659024896.00 ,2628104192.00 ,2629074944.00 ,2497970176.00 ,2484105216.00 ,2699788288.00 ,2548674560.00 ,2587688960.00 ,2571403264.00 ,,32704364544.00 
1:05:30,9384361984.00 ,2657148928.00 ,2625613824.00 ,2633236480.00 ,2498621440.00 ,2481254400.00 ,2697768960.00 ,2548785152.00 ,2611367936.00 ,2567434240.00 ,,32705593344.00 
1:05:45,9391312896.00 ,2658566144.00 ,2621521920.00 ,2630225920.00 ,2497732608.00 ,2485833728.00 ,2699370496.00 ,2550861824.00 ,2601242624.00 ,2575335424.00 ,,32712003584.00 
1:06:00,9390280704.00 ,2663403520.00 ,2627883008.00 ,2635268096.00 ,2500374528.00 ,2487595008.00 ,2699837440.00 ,2551279616.00 ,2606686208.00 ,2580361216.00 ,,32742969344.00 
1:06:15,9363296256.00 ,2657849344.00 ,2625507328.00 ,2627207168.00 ,2497085440.00 ,2489274368.00 ,2696466432.00 ,2551095296.00 ,2606563328.00 ,2574200832.00 ,,32688545792.00 
1:06:30,10228158464.00 ,2658754560.00 ,2626449408.00 ,2626039808.00 ,2498285568.00 ,2485039104.00 ,2695352320.00 ,2550833152.00 ,2625884160.00 ,2585817088.00 ,,33580613632.00 
1:06:45,9430245376.00 ,2655621120.00 ,2624028672.00 ,2627928064.00 ,2497212416.00 ,2482278400.00 ,2696736768.00 ,2554105856.00 ,2615078912.00 ,2575724544.00 ,,32758960128.00 
1:07:00,9367810048.00 ,2659155968.00 ,2624987136.00 ,2628718592.00 ,2504327168.00 ,2489335808.00 ,2691805184.00 ,2552283136.00 ,2604072960.00 ,2573041664.00 ,,32695537664.00 
1:07:15,9373474816.00 ,2655424512.00 ,2633818112.00 ,2629193728.00 ,2504220672.00 ,2490359808.00 ,2694881280.00 ,2552651776.00 ,2605268992.00 ,2574499840.00 ,,32713793536.00 
1:07:30,9377021952.00 ,2655780864.00 ,2625667072.00 ,2628894720.00 ,2506375168.00 ,2488668160.00 ,2696634368.00 ,2553589760.00 ,2626195456.00 ,2572488704.00 ,,32731316224.00 
1:07:45,9389109248.00 ,2655989760.00 ,2622558208.00 ,2628071424.00 ,2505199616.00 ,2490064896.00 ,2698694656.00 ,2559340544.00 ,2604625920.00 ,2575757312.00 ,,32729411584.00 
1:08:00,9375514624.00 ,2656407552.00 ,2632032256.00 ,2628829184.00 ,2504876032.00 ,2491486208.00 ,2695188480.00 ,2551209984.00 ,2604765184.00 ,2573131776.00 ,,32713441280.00 
1:08:15,9373155328.00 ,2656514048.00 ,2632245248.00 ,2628423680.00 ,2511085568.00 ,2491281408.00 ,2697191424.00 ,2559434752.00 ,2605420544.00 ,2578956288.00 ,,32733708288.00 
1:08:30,9395355648.00 ,2651545600.00 ,2630004736.00 ,2632101888.00 ,2514411520.00 ,2488229888.00 ,2697179136.00 ,2562895872.00 ,2624897024.00 ,2575310848.00 ,,32771932160.00 
1:08:45,9372164096.00 ,2656268288.00 ,2628087808.00 ,2635649024.00 ,2508836864.00 ,2486628352.00 ,2696962048.00 ,2560544768.00 ,2603896832.00 ,2577358848.00 ,,32726396928.00 
1:09:00,9371889664.00 ,2654310400.00 ,2630631424.00 ,2633408512.00 ,2512801792.00 ,2495188992.00 ,2695761920.00 ,2561622016.00 ,2603814912.00 ,2577477632.00 ,,32736907264.00 
1:09:15,9365200896.00 ,2658078720.00 ,2632331264.00 ,2630311936.00 ,2510839808.00 ,2490765312.00 ,2700472320.00 ,2563719168.00 ,2605756416.00 ,2587004928.00 ,,32744480768.00 
1:09:30,9372893184.00 ,2657677312.00 ,2635927552.00 ,2632556544.00 ,2512330752.00 ,2489810944.00 ,2699628544.00 ,2563624960.00 ,2637078528.00 ,2586632192.00 ,,32788160512.00 
1:09:45,9373265920.00 ,2659168256.00 ,2628354048.00 ,2640703488.00 ,2510282752.00 ,2490408960.00 ,2700857344.00 ,2563121152.00 ,2607394816.00 ,2577649664.00 ,,32751206400.00 
1:10:00,9857212416.00 ,10154995712.00 ,4233342976.00 ,10851811328.00 ,10354409472.00 ,4086378496.00 ,4311007232.00 ,8779481088.00 ,7792607232.00 ,7247552512.00 ,,77668798464.00 
1:10:15,9908404224.00 ,12971573248.00 ,4682305536.00 ,12134498304.00 ,12817113088.00 ,4529131520.00 ,4717649920.00 ,12891484160.00 ,9194614784.00 ,7550279680.00 ,,91397054464.00 
1:10:30,9907507200.00 ,13208895488.00 ,4955967488.00 ,12294983680.00 ,13063237632.00 ,4828082176.00 ,5049163776.00 ,13080981504.00 ,9454948352.00 ,7720771584.00 ,,93564538880.00 
1:10:45,9910173696.00 ,14561292288.00 ,5881520128.00 ,13169373184.00 ,13363511296.00 ,5560082432.00 ,7147323392.00 ,13374959616.00 ,10362712064.00 ,8902766592.00 ,,102233714688.00 
1:11:00,9917407232.00 ,24775680000.00 ,24173563904.00 ,19394068480.00 ,24449105920.00 ,23939809280.00 ,24306114560.00 ,24349421568.00 ,19660963840.00 ,18670637056.00 ,,213636771840.00 
1:11:15,9902190592.00 ,28489142272.00 ,28754624512.00 ,22111105024.00 ,28094164992.00 ,28526145536.00 ,28803330048.00 ,27849142272.00 ,22386159616.00 ,22171426816.00 ,,247087431680.00 
1:11:30,9914449920.00 ,32270012416.00 ,32401309696.00 ,25158230016.00 ,32141721600.00 ,32167641088.00 ,32825274368.00 ,31914205184.00 ,25356320768.00 ,25006174208.00 ,,279155339264.00 
1:11:45,9914781696.00 ,36245032960.00 ,36385230848.00 ,28121120768.00 ,35931414528.00 ,36153630720.00 ,36419198976.00 ,35879264256.00 ,28165128192.00 ,27783753728.00 ,,310998556672.00 
1:12:00,9921458176.00 ,39673458688.00 ,39867863040.00 ,30680276992.00 ,39528574976.00 ,39637282816.00 ,39985963008.00 ,39373975552.00 ,31013384192.00 ,30443810816.00 ,,340126048256.00 
1:12:15,9910231040.00 ,42865123328.00 ,42851254272.00 ,32944021504.00 ,42536665088.00 ,42638524416.00 ,42847584256.00 ,42382123008.00 ,33147342848.00 ,32595709952.00 ,,364718579712.00 
1:12:30,9912594432.00 ,45213667328.00 ,45374222336.00 ,34839650304.00 ,44902240256.00 ,45294215168.00 ,45505159168.00 ,44779343872.00 ,35030065152.00 ,34429870080.00 ,,385281028096.00 
1:12:45,9908797440.00 ,46866980864.00 ,46970454016.00 ,35913433088.00 ,46004736000.00 ,46690492416.00 ,46986801152.00 ,46446632960.00 ,35848859648.00 ,35330064384.00 ,,396967251968.00 
1:13:00,9917227008.00 ,47365431296.00 ,47638646784.00 ,36312137728.00 ,46504878080.00 ,47036575744.00 ,47566282752.00 ,47165284352.00 ,36172525568.00 ,35610927104.00 ,,401289916416.00 
1:13:15,10137255936.00 ,47366373376.00 ,47637233664.00 ,36325363712.00 ,46640893952.00 ,47058821120.00 ,47709356032.00 ,47314313216.00 ,36281233408.00 ,35611111424.00 ,,402081955840.00 
1:13:30,9919840256.00 ,47373312000.00 ,47659343872.00 ,36338876416.00 ,46661033984.00 ,47069458432.00 ,47735037952.00 ,47322001408.00 ,36319236096.00 ,35626991616.00 ,,402025132032.00 
1:13:45,9922535424.00 ,47379714048.00 ,47655424000.00 ,36338601984.00 ,46692397056.00 ,47078760448.00 ,47731613696.00 ,47328698368.00 ,36306030592.00 ,35628466176.00 ,,402062241792.00 
1:14:00,9923833856.00 ,47384506368.00 ,47664390144.00 ,36342878208.00 ,46696075264.00 ,47078776832.00 ,47742169088.00 ,47336525824.00 ,36304887808.00 ,35632160768.00 ,,402106204160.00 
1:14:15,9909727232.00 ,47387217920.00 ,47668084736.00 ,36347752448.00 ,46727745536.00 ,47079583744.00 ,47744389120.00 ,47337889792.00 ,36306870272.00 ,35644076032.00 ,,402153336832.00 
1:14:30,9912287232.00 ,2656903168.00 ,2640793600.00 ,2639806464.00 ,2519207936.00 ,2492026880.00 ,2702266368.00 ,2564902912.00 ,2631045120.00 ,2575876096.00 ,,33335115776.00 
,,,,,,,,,,,,
,10137255936.00 ,47387217920.00 ,47668084736.00 ,36347752448.00 ,46727745536.00 ,47079583744.00 ,47744389120.00 ,47337889792.00 ,36319236096.00 ,35644076032.00 ,,402393231360.00 
,,,,,,,,,,,,
1:14:45,9373745152.00 ,2662924288.00 ,2627551232.00 ,2636607488.00 ,2514800640.00 ,2479546368.00 ,2700914688.00 ,2567696384.00 ,2594197504.00 ,2570813440.00 ,,32728797184.00 
1:15:00,9378447360.00 ,2663546880.00 ,2626150400.00 ,2634387456.00 ,2513018880.00 ,2479427584.00 ,2696957952.00 ,2575020032.00 ,2591481856.00 ,2569334784.00 ,,32727773184.00 
1:15:15,9374109696.00 ,2661732352.00 ,2626662400.00 ,2649559040.00 ,2513195008.00 ,2476761088.00 ,2698162176.00 ,2569371648.00 ,2595151872.00 ,2569383936.00 ,,32734089216.00 
1:15:30,9375715328.00 ,2659278848.00 ,2625409024.00 ,2635624448.00 ,2523910144.00 ,2477813760.00 ,2695217152.00 ,2568032256.00 ,2591371264.00 ,2567512064.00 ,,32719884288.00 
1:15:45,9377783808.00 ,2658734080.00 ,2622382080.00 ,2633846784.00 ,2510295040.00 ,2473332736.00 ,2695675904.00 ,2563887104.00 ,2596782080.00 ,2566365184.00 ,,32699084800.00 
1:16:00,9386934272.00 ,2659119104.00 ,2622414848.00 ,2633236480.00 ,2511872000.00 ,2476589056.00 ,2693046272.00 ,2562527232.00 ,2594226176.00 ,2565660672.00 ,,32705626112.00 
1:16:15,9388331008.00 ,2656915456.00 ,2625953792.00 ,2633494528.00 ,2512994304.00 ,2473058304.00 ,2695602176.00 ,2567778304.00 ,2595000320.00 ,2569658368.00 ,,32718786560.00 
1:16:30,9598423040.00 ,2660081664.00 ,2625273856.00 ,2631778304.00 ,2514075648.00 ,2474799104.00 ,2693963776.00 ,2566496256.00 ,2617004032.00 ,2579775488.00 ,,32961671168.00 
1:16:45,9499996160.00 ,3652030464.00 ,3918487552.00 ,3952648192.00 ,3502366720.00 ,3755245568.00 ,4036571136.00 ,3504140288.00 ,3921977344.00 ,3896639488.00 ,,43640102912.00 
1:17:00,9909231616.00 ,18583916544.00 ,23626428416.00 ,23573553152.00 ,18578833408.00 ,23804481536.00 ,23035768832.00 ,23436701696.00 ,22451257344.00 ,24109109248.00 ,,211109281792.00 
1:17:15,9910509568.00 ,21013553152.00 ,26153435136.00 ,25714147328.00 ,20926656512.00 ,26619092992.00 ,25101041664.00 ,27367641088.00 ,24060362752.00 ,26814828544.00 ,,233681268736.00 
1:17:30,9923416064.00 ,21015965696.00 ,26161520640.00 ,25718059008.00 ,21042761728.00 ,26601725952.00 ,25094172672.00 ,27385380864.00 ,24062386176.00 ,26813300736.00 ,,233818689536.00 
1:17:45,9908781056.00 ,21881479168.00 ,27648442368.00 ,28362354688.00 ,21460107264.00 ,27636768768.00 ,27379486720.00 ,28082499584.00 ,25963012096.00 ,27970355200.00 ,,246293286912.00 
1:18:00,9908908032.00 ,24453230592.00 ,31415717888.00 ,32189734912.00 ,24075395072.00 ,31484325888.00 ,32238161920.00 ,31586828288.00 ,32237674496.00 ,31770034176.00 ,,281360011264.00 
1:18:15,9925210112.00 ,29578469376.00 ,37941403648.00 ,38684913664.00 ,29412155392.00 ,37857890304.00 ,38227783680.00 ,38325301248.00 ,38130950144.00 ,38454996992.00 ,,336539074560.00 
1:18:30,9912696832.00 ,32622284800.00 ,42540257280.00 ,43899154432.00 ,32908541952.00 ,42008199168.00 ,42656935936.00 ,43134046208.00 ,42533736448.00 ,42397786112.00 ,,374613639168.00 
1:18:45,9917267968.00 ,34327412736.00 ,44699693056.00 ,46032134144.00 ,34708291584.00 ,44231061504.00 ,44841771008.00 ,45522092032.00 ,44838133760.00 ,44426522624.00 ,,393544380416.00 
1:19:00,9915355136.00 ,35756838912.00 ,46272290816.00 ,48126246912.00 ,36267806720.00 ,46125056000.00 ,46768447488.00 ,47735496704.00 ,46746075136.00 ,46307962880.00 ,,410021576704.00 
1:19:15,9923731456.00 ,35974000640.00 ,46791974912.00 ,48173645824.00 ,36273565696.00 ,46394359808.00 ,46932860928.00 ,47740489728.00 ,47063134208.00 ,46613344256.00 ,,411881107456.00 
1:19:30,9921867776.00 ,36091011072.00 ,46790393856.00 ,48241999872.00 ,36351258624.00 ,46393376768.00 ,46936178688.00 ,48014610432.00 ,47182319616.00 ,46826823680.00 ,,412749840384.00 
1:19:45,9955266560.00 ,36196737024.00 ,46914838528.00 ,48357785600.00 ,36537737216.00 ,46663159808.00 ,47126081536.00 ,48094068736.00 ,47276421120.00 ,46826635264.00 ,,413948731392.00 
1:20:00,9901498368.00 ,36356853760.00 ,47442575360.00 ,48666714112.00 ,36535779328.00 ,46820188160.00 ,47284097024.00 ,48107716608.00 ,47621087232.00 ,47022821376.00 ,,415759331328.00 
1:20:15,9902006272.00 ,36537417728.00 ,47445426176.00 ,48828280832.00 ,36538134528.00 ,46826119168.00 ,47460900864.00 ,48259399680.00 ,47787646976.00 ,47380602880.00 ,,416965935104.00 
1:20:30,9899749376.00 ,2664165376.00 ,2636754944.00 ,2642366464.00 ,2518347776.00 ,2473934848.00 ,2692182016.00 ,2556375040.00 ,2594955264.00 ,2591092736.00 ,,33269923840.00 
,,,,,,,,,,,,
,9955266560.00 ,36537417728.00 ,47445426176.00 ,48828280832.00 ,36538134528.00 ,46826119168.00 ,47460900864.00 ,48259399680.00 ,47787646976.00 ,47380602880.00 ,,417019195392.00 
,,,,,,,,,,,,
1:20:45,9389850624.00 ,2653609984.00 ,2627174400.00 ,2638745600.00 ,2520322048.00 ,2482167808.00 ,2692235264.00 ,2549092352.00 ,2583019520.00 ,2587348992.00 ,,32723566592.00 
1:21:00,9378861056.00 ,2656493568.00 ,2629619712.00 ,2635182080.00 ,2521432064.00 ,2482311168.00 ,2688241664.00 ,2553004032.00 ,2581950464.00 ,2586140672.00 ,,32713236480.00 
1:21:15,9387659264.00 ,2653118464.00 ,2627420160.00 ,2637520896.00 ,2520645632.00 ,2482724864.00 ,2687610880.00 ,2548924416.00 ,2580967424.00 ,2587164672.00 ,,32713756672.00 
1:21:30,9398976512.00 ,2651295744.00 ,2622324736.00 ,2635694080.00 ,2518364160.00 ,2481774592.00 ,2684551168.00 ,2549706752.00 ,2579734528.00 ,2597339136.00 ,,32719761408.00 
1:21:45,9390141440.00 ,2652069888.00 ,2631749632.00 ,2637012992.00 ,2518867968.00 ,2488049664.00 ,2685423616.00 ,2547818496.00 ,2579058688.00 ,2586611712.00 ,,32716804096.00 
1:22:00,9395445760.00 ,2651398144.00 ,2625052672.00 ,2635915264.00 ,2518913024.00 ,2488721408.00 ,2684645376.00 ,2549137408.00 ,2579652608.00 ,2587107328.00 ,,32715988992.00 
1:22:15,9388081152.00 ,2649612288.00 ,2622427136.00 ,2638495744.00 ,2520805376.00 ,2488967168.00 ,2683867136.00 ,2556264448.00 ,2577805312.00 ,2587607040.00 ,,32713932800.00 
1:22:30,9584349184.00 ,3871784960.00 ,4032180224.00 ,3738832896.00 ,3890180096.00 ,3862138880.00 ,4312379392.00 ,3906015232.00 ,3705950208.00 ,3703152640.00 ,,44606963712.00 
1:22:45,9898340352.00 ,23063392256.00 ,21749805056.00 ,17798443008.00 ,22948593664.00 ,22830276608.00 ,21763362816.00 ,21865668608.00 ,17875030016.00 ,19018158080.00 ,,198811070464.00 
1:23:00,10016931840.00 ,24441253888.00 ,22779985920.00 ,18811535360.00 ,24013971456.00 ,24339755008.00 ,22698582016.00 ,22908870656.00 ,19151155200.00 ,20184555520.00 ,,209346596864.00 
1:23:15,9894842368.00 ,24551747584.00 ,22795317248.00 ,18836840448.00 ,24329437184.00 ,24519151616.00 ,22797828096.00 ,23033847808.00 ,19161600000.00 ,20177068032.00 ,,210097680384.00 
1:23:30,9902809088.00 ,24628920320.00 ,22796136448.00 ,18820644864.00 ,24414867456.00 ,24524750848.00 ,22790909952.00 ,23043436544.00 ,19160137728.00 ,20170342400.00 ,,210252955648.00 
1:23:45,9907425280.00 ,27948408832.00 ,27791626240.00 ,22944026624.00 ,28454944768.00 ,29129375744.00 ,32464543744.00 ,27199426560.00 ,22531092480.00 ,23236562944.00 ,,251607433216.00 
1:24:00,9922101248.00 ,33495629824.00 ,33274605568.00 ,27104780288.00 ,32949485568.00 ,32918511616.00 ,37610975232.00 ,32503349248.00 ,26570244096.00 ,27069808640.00 ,,293419491328.00 
1:24:15,9908527104.00 ,40093839360.00 ,40279465984.00 ,31272407040.00 ,40284577792.00 ,40387145728.00 ,43985092608.00 ,40026877952.00 ,31183175680.00 ,31502438400.00 ,,348923547648.00 
1:24:30,9904930816.00 ,44589469696.00 ,45099724800.00 ,34851975168.00 ,44919369728.00 ,44923793408.00 ,48745693184.00 ,44583772160.00 ,34335043584.00 ,34842836992.00 ,,386796609536.00 
1:24:45,9904398336.00 ,51219279872.00 ,51906187264.00 ,39929139200.00 ,51575992320.00 ,51374149632.00 ,55307849728.00 ,51266895872.00 ,39769075712.00 ,39957655552.00 ,,442210623488.00 
1:25:00,9896337408.00 ,52884721664.00 ,53774004224.00 ,41055772672.00 ,52770201600.00 ,52977635328.00 ,40660406272.00 ,52908888064.00 ,40466857984.00 ,40668340224.00 ,,438063165440.00 
1:25:15,9894735872.00 ,16051695616.00 ,2615824384.00 ,2609692672.00 ,2535002112.00 ,2472640512.00 ,2671738880.00 ,2537250816.00 ,2577293312.00 ,2560618496.00 ,,46526492672.00 
1:25:30,9376088064.00 ,2631065600.00 ,2611085312.00 ,2618720256.00 ,2500055040.00 ,2478534656.00 ,2669621248.00 ,2532581376.00 ,2575388672.00 ,2557935616.00 ,,32551075840.00 
1:25:45,9384505344.00 ,2632007680.00 ,2607296512.00 ,2615975936.00 ,2507788288.00 ,2476072960.00 ,2669174784.00 ,2529767424.00 ,2574213120.00 ,2556350464.00 ,,32553152512.00 
1:26:00,9392664576.00 ,2626764800.00 ,2606862336.00 ,2615267328.00 ,2509520896.00 ,2482774016.00 ,2668564480.00 ,2532184064.00 ,2575007744.00 ,2565091328.00 ,,32574701568.00 
1:26:15,9558163456.00 ,2630385664.00 ,2622074880.00 ,2617692160.00 ,2506735616.00 ,2484068352.00 ,2668068864.00 ,2537365504.00 ,2574675968.00 ,2565595136.00 ,,32764825600.00 
1:26:30,9386606592.00 ,2633912320.00 ,2604974080.00 ,2613714944.00 ,2504622080.00 ,2482376704.00 ,2665730048.00 ,2535575552.00 ,2570792960.00 ,2572890112.00 ,,32571195392.00 
1:26:45,9384972288.00 ,2628771840.00 ,2603925504.00 ,2616041472.00 ,2505990144.00 ,2483384320.00 ,2667704320.00 ,2534109184.00 ,2570756096.00 ,2565722112.00 ,,32561377280.00 
1:27:00,9901907968.00 ,4080766976.00 ,4197728256.00 ,3815575552.00 ,7353647104.00 ,7371304960.00 ,4243603456.00 ,4092825600.00 ,7939125248.00 ,4142333952.00 ,,57138819072.00 
1:27:15,9917104128.00 ,4168953856.00 ,4304146432.00 ,3861975040.00 ,7447330816.00 ,8597762048.00 ,4370042880.00 ,4216004608.00 ,9196920832.00 ,4231417856.00 ,,60311658496.00 
1:27:30,9909198848.00 ,4213596160.00 ,4374888448.00 ,3911483392.00 ,7486337024.00 ,8658698240.00 ,4447449088.00 ,4267409408.00 ,9265414144.00 ,4293328896.00 ,,60827803648.00 
1:27:45,9902972928.00 ,16150106112.00 ,20906803200.00 ,12530286592.00 ,20247994368.00 ,17005789184.00 ,21290131456.00 ,20223401984.00 ,22264156160.00 ,21232992256.00 ,,181754634240.00 
1:28:00,9903497216.00 ,20406038528.00 ,28521693184.00 ,15551479808.00 ,27978219520.00 ,22350385152.00 ,28681732096.00 ,27564638208.00 ,28394254336.00 ,28045484032.00 ,,237397422080.00 
1:28:15,9894580224.00 ,27178668032.00 ,36789751808.00 ,19342770176.00 ,36290592768.00 ,28976406528.00 ,36841394176.00 ,36445638656.00 ,36917284864.00 ,36780998656.00 ,,305458085888.00 
1:28:30,9896120320.00 ,34835443712.00 ,47435227136.00 ,24619233280.00 ,46357061632.00 ,36607590400.00 ,47477030912.00 ,46637871104.00 ,47274037248.00 ,47155306496.00 ,,388294922240.00 
1:28:45,9895047168.00 ,40218501120.00 ,54781296640.00 ,28488937472.00 ,54058856448.00 ,42167046144.00 ,55400681472.00 ,54581866496.00 ,55400886272.00 ,54920810496.00 ,,449913929728.00 
1:29:00,9899249664.00 ,46705504256.00 ,62597058560.00 ,32246591488.00 ,53756145664.00 ,47759777792.00 ,52472872960.00 ,62576467968.00 ,43144028160.00 ,46999097344.00 ,,458156793856.00 
1:29:15,9899188224.00 ,31799132160.00 ,32266948608.00 ,32248320000.00 ,32405741568.00 ,32448745472.00 ,32494866432.00 ,47309688832.00 ,17557901312.00 ,31945826304.00 ,,300376358912.00 
1:29:30,10119462912.00 ,31793487872.00 ,32265723904.00 ,32245288960.00 ,32404942848.00 ,32444583936.00 ,32493608960.00 ,47311806464.00 ,17549254656.00 ,31943561216.00 ,,300571721728.00 
1:29:45,9908498432.00 ,31791546368.00 ,32260521984.00 ,32245846016.00 ,32406614016.00 ,32446922752.00 ,32490704896.00 ,47304982528.00 ,17550188544.00 ,31940366336.00 ,,300346191872.00 
1:30:00,10232426496.00 ,2642485248.00 ,2503663616.00 ,2622488576.00 ,2517594112.00 ,2467024896.00 ,2544476160.00 ,2453151744.00 ,2561617920.00 ,2566975488.00 ,,33111904256.00 
,,,,,,,,,,,,0.00 
